,relStudies
https://www.icpsr.umich.edu/web/ICPSR/studies/9748,2
https://www.icpsr.umich.edu/web/ICPSR/studies/34694,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37082,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7998,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6883,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9766,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7503,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13738,2
https://www.icpsr.umich.edu/web/ICPSR/studies/20040,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8773,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8772,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8762,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13624,2
https://www.icpsr.umich.edu/web/ICPSR/studies/20350,2
https://www.icpsr.umich.edu/web/ICPSR/studies/29001,2
https://www.icpsr.umich.edu/web/ICPSR/studies/29002,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2492,2
https://www.icpsr.umich.edu/web/ICPSR/studies/28741,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8508,2
https://www.icpsr.umich.edu/web/ICPSR/studies/20346,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2617,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9815,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3421,2
https://www.icpsr.umich.edu/web/ICPSR/studies/27805,2
https://www.icpsr.umich.edu/web/ICPSR/studies/34,2
https://www.icpsr.umich.edu/web/ICPSR/studies/1062,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8112,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3704,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7397,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3352,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3890,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6369,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2368,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7346,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4206,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36467,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13613,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13636,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8761,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13644,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8760,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8756,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8750,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8749,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8748,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8743,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8742,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8741,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8740,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8739,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9430,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8735,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8734,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8733,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8731,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8730,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8729,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8728,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13662,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13652,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37030,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13646,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36900,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36731,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36682,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36678,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36679,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36864,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36811,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9557,2
https://www.icpsr.umich.edu/web/ICPSR/studies/34670,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9561,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9563,2
https://www.icpsr.umich.edu/web/ICPSR/studies/1049,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9650,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36698,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9648,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9647,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36740,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9646,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9443,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36721,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6572,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9642,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9641,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36729,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9640,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36856,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9638,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9380,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8121,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9635,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36325,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2618,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2277,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9685,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36315,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37464,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37952,2
https://www.icpsr.umich.edu/web/ICPSR/studies/34671,2
https://www.icpsr.umich.edu/web/ICPSR/studies/34013,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8002,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8003,2
https://www.icpsr.umich.edu/web/ICPSR/studies/20262,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36691,2
https://www.icpsr.umich.edu/web/ICPSR/studies/25521,2
https://www.icpsr.umich.edu/web/ICPSR/studies/21860,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6002,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36649,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36739,2
https://www.icpsr.umich.edu/web/ICPSR/studies/22740,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36687,2
https://www.icpsr.umich.edu/web/ICPSR/studies/1076,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4338,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36685,2
https://www.icpsr.umich.edu/web/ICPSR/studies/25741,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9636,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9634,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36730,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4379,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7551,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9351,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36650,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36735,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36716,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36883,2
https://www.icpsr.umich.edu/web/ICPSR/studies/20620,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4204,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36694,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3620,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3413,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3619,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36763,2
https://www.icpsr.umich.edu/web/ICPSR/studies/20401,2
https://www.icpsr.umich.edu/web/ICPSR/studies/1056,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36675,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6223,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36688,2
https://www.icpsr.umich.edu/web/ICPSR/studies/27282,2
https://www.icpsr.umich.edu/web/ICPSR/studies/23360,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8869,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8176,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9260,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8330,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36645,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9631,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36690,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9630,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9629,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9628,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9626,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36742,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9624,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9623,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9372,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36751,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36838,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36725,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9369,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8840,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8833,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36683,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8832,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8828,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6354,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3292,2
https://www.icpsr.umich.edu/web/ICPSR/studies/31641,2
https://www.icpsr.umich.edu/web/ICPSR/studies/25724,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13714,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8448,2
https://www.icpsr.umich.edu/web/ICPSR/studies/23920,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36610,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8664,2
https://www.icpsr.umich.edu/web/ICPSR/studies/26101,2
https://www.icpsr.umich.edu/web/ICPSR/studies/35460,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37114,2
https://www.icpsr.umich.edu/web/ICPSR/studies/21188,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37357,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4682,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2650,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7652,2
https://www.icpsr.umich.edu/web/ICPSR/studies/26832,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9122,2
https://www.icpsr.umich.edu/web/ICPSR/studies/32521,2
https://www.icpsr.umich.edu/web/ICPSR/studies/26921,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37043,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7445,2
https://www.icpsr.umich.edu/web/ICPSR/studies/35617,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4267,2
https://www.icpsr.umich.edu/web/ICPSR/series/84,2
https://www.icpsr.umich.edu/web/ICPSR/studies/32543,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9729,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4654,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9969,2
https://www.icpsr.umich.edu/web/ICPSR/studies/71,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4011,2
https://www.icpsr.umich.edu/web/ICPSR/studies/35464,2
https://www.icpsr.umich.edu/web/ICPSR/studies/1060,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9098,2
https://www.icpsr.umich.edu/web/ICPSR/studies/35010,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37922,2
https://www.icpsr.umich.edu/web/ICPSR/studies/22630,2
https://www.icpsr.umich.edu/web/ICPSR/studies/31281,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7473,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9004,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3524,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9038,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2953,2
https://www.icpsr.umich.edu/web/ICPSR/studies/20345,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9088,2
https://www.icpsr.umich.edu/web/ICPSR/studies/34082,2
https://www.icpsr.umich.edu/web/ICPSR/studies/35459,2
https://www.icpsr.umich.edu/web/ICPSR/studies/30797,2
https://www.icpsr.umich.edu/web/ICPSR/studies/30782,2
https://www.icpsr.umich.edu/web/ICPSR/studies/31083,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3567,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37077,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3947,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2094,2
https://www.icpsr.umich.edu/web/ICPSR/studies/1021,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37921,2
https://www.icpsr.umich.edu/web/ICPSR/studies/1029,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4610,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37071,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2544,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7391,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36070,2
https://www.icpsr.umich.edu/web/ICPSR/studies/5506,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6500,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9968,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8698,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36069,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7350,2
https://www.icpsr.umich.edu/web/ICPSR/studies/1011,2
https://www.icpsr.umich.edu/web/ICPSR/studies/34543,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6608,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9774,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3427,2
https://www.icpsr.umich.edu/web/ICPSR/studies/32181,2
https://www.icpsr.umich.edu/web/ICPSR/studies/5011,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3378,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36327,2
https://www.icpsr.umich.edu/web/ICPSR/studies/8638,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36329,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13710,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13732,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4172,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9408,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37617,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4325,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6423,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9155,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9062,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9064,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4053,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7591,2
https://www.icpsr.umich.edu/web/ICPSR/studies/77,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9145,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9148,2
https://www.icpsr.umich.edu/web/ICPSR/studies/29503,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9149,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4073,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4637,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2096,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7782,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7362,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2619,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7210,2
https://www.icpsr.umich.edu/web/ICPSR/studies/31333,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6890,2
https://www.icpsr.umich.edu/web/ICPSR/studies/29981,2
https://www.icpsr.umich.edu/web/ICPSR/studies/35259,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2063,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7649,2
https://www.icpsr.umich.edu/web/ICPSR/studies/32061,2
https://www.icpsr.umich.edu/web/ICPSR/studies/22482,2
https://www.icpsr.umich.edu/web/ICPSR/studies/23744,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2701,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7479,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4445,2
https://www.icpsr.umich.edu/web/ICPSR/studies/24062,2
https://www.icpsr.umich.edu/web/ICPSR/studies/24043,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2591,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2287,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4444,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7481,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36792,2
https://www.icpsr.umich.edu/web/ICPSR/studies/13374,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7480,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3953,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3936,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7477,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3439,2
https://www.icpsr.umich.edu/web/ICPSR/studies/24761,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7544,2
https://www.icpsr.umich.edu/web/ICPSR/studies/38,2
https://www.icpsr.umich.edu/web/ICPSR/studies/30321,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3615,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2095,2
https://www.icpsr.umich.edu/web/ICPSR/studies/6003,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2369,2
https://www.icpsr.umich.edu/web/ICPSR/studies/34702,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4119,2
https://www.icpsr.umich.edu/web/ICPSR/studies/34651,2
https://www.icpsr.umich.edu/web/ICPSR/studies/20352,2
https://www.icpsr.umich.edu/web/ICPSR/studies/36992,2
https://www.icpsr.umich.edu/web/ICPSR/studies/37124,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4168,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7079,2
https://www.icpsr.umich.edu/web/ICPSR/studies/26761,2
https://www.icpsr.umich.edu/web/ICPSR/studies/34846,2
https://www.icpsr.umich.edu/web/ICPSR/studies/3087,2
https://www.icpsr.umich.edu/web/ICPSR/studies/24081,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7523,2
https://www.icpsr.umich.edu/web/ICPSR/studies/24066,2
https://www.icpsr.umich.edu/web/ICPSR/studies/24047,2
https://www.icpsr.umich.edu/web/ICPSR/studies/2406,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4015,2
https://www.icpsr.umich.edu/web/ICPSR/studies/24028,2
https://www.icpsr.umich.edu/web/ICPSR/studies/4664,2
https://www.icpsr.umich.edu/web/ICPSR/studies/24085,2
https://www.icpsr.umich.edu/web/ICPSR/studies/24009,2
https://www.icpsr.umich.edu/web/ICPSR/studies/7478,2
https://www.icpsr.umich.edu/web/ICPSR/studies/9502,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6609,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6591,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7377,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7360,1
https://www.icpsr.umich.edu/web/ICPSR/studies/20343,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7640,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7476,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2481,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6607,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2000,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1121,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7495,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9001,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1178,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8013,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37622,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2175,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1179,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2202,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1128,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7456,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7516,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2203,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7509,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2293,1
https://www.icpsr.umich.edu/web/ICPSR/studies/34967,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37286,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1176,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2289,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6603,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8684,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9746,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8053,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7764,1
https://www.icpsr.umich.edu/web/ICPSR/studies/23760,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7674,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8674,1
https://www.icpsr.umich.edu/web/ICPSR/studies/33301,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9474,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9437,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2800,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8378,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7849,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9482,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7673,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7409,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7858,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9416,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37314,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7110,1
https://www.icpsr.umich.edu/web/ICPSR/studies/5807,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2217,1
https://www.icpsr.umich.edu/web/ICPSR/studies/33281,1
https://www.icpsr.umich.edu/web/ICPSR/studies/35475,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7021,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2218,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1180,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2789,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8249,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6241,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6454,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1119,1
https://www.icpsr.umich.edu/web/ICPSR/studies/5803,1
https://www.icpsr.umich.edu/web/ICPSR/studies/5001,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9032,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7892,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2812,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1174,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7446,1
https://www.icpsr.umich.edu/web/ICPSR/studies/40,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6687,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37285,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1157,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37496,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2191,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8377,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7441,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7817,1
https://www.icpsr.umich.edu/web/ICPSR/studies/25541,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6946,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7690,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1177,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7624,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2192,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1169,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7442,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6675,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7893,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7444,1
https://www.icpsr.umich.edu/web/ICPSR/studies/115,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7577,1
https://www.icpsr.umich.edu/web/ICPSR/studies/38089,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7578,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37407,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6199,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7850,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6026,1
https://www.icpsr.umich.edu/web/ICPSR/studies/34788,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37189,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7814,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7083,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7493,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2199,1
https://www.icpsr.umich.edu/web/ICPSR/studies/35610,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7448,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7738,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7882,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7545,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2004,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7395,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7351,1
https://www.icpsr.umich.edu/web/ICPSR/studies/5007,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7916,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7659,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8188,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8074,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7923,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8723,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1133,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7576,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6595,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7840,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2820,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7650,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37316,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6376,1
